Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,report_number,local_case_number_x,agency_name_x,acrs_report_type_x,crash_date_time_x,route_type_x,road_name_x,cross_street_type_x,cross_street_name_x,off_road_description_x,municipality_x,related_non_motorist_x,collision_type_x,weather_x,surface_condition_x,light_x,traffic_control_x,driver_substance_abuse_x,non_motorist_substance_abuse_x,person_id,pedestrian_type,pedestrian_movement,pedestrian_actions,pedestrian_location,pedestrian_obeyed_traffic_signal,pedestrian_visibility,at_fault_x,injury_severity,safety_equipment,latitude_x,longitude_x,geolocation_x,crashdate,year,on_offroad,serious_fatal_injury,crashtime,day_night,month,season,dartdash,pedestrian_yes_no,at_fault_binary,weekday_day,weekdays_y_n,county_road,hit_run,mile_point,mile_point_direction,lane_direction,lane_number,lane_type,number_of_lanes,direction,distance,distance_unit,road_grade,nontraffic,first_harmful_event,second_harmful_event,fixed_oject_struck,junction,intersection_type,intersection_area,road_alignment,road_condition,road_division,Reportnumber,NonMotoristSex,NonMotoristDOB,age,adult_yes_no,agegroup,month_year,Name,FolderPath,SymbolID,AltMode,Base,Clamped,Extruded,Snippet,PopupInfo,BUFF_DIST,ORIG_FID,COUNT,ObjectId,GeogName,ActName,Shape_Length,Shape_Area
0,1047,0,1047,MCP2522001K,0.000000000000000,,,,,,,,,,,,,,,,,,D7B66FCB-AE02-4CDD-9A7F-B88834A1BFF5,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY NOT AT CROSSWALK,N/A,DARK CLOTHING,,NO APPARENT INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,5/17/2022,2022,On road,not serious/fatal,9:48:00,day,5,spring,not dart dash,small wheeled thing,,,weekday,County,No,0.4,North,South,1,,2,North,0,FEET,LEVEL,No,OTHER VEHICLE,N/A,N/A,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",MCP2522001K,M,7/1/1956,65,Adult,19+,2022-05,,,,,,,,,,,,,1047,,,,
0,1048,2,1048,MCP3254001Y,0.000000000000000,,,,,,,,,,,,,,,,,,711D2483-9E85-4E98-BA2E-3322C1F79B19,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,OBEYED PED. SIGNAL,N/A,,SUSPECTED MINOR INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,5/15/2022,2022,On road,not serious/fatal,12:32:00,day,5,spring,not dart dash,small wheeled thing,,,weekend,County,No,1.64,South,West,0,RIGHT TURN LANE,1,North,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,N/A,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP3254001Y,M,1/13/1973,49,Adult,19+,2022-05,,,,,,,,,,,,,1048,340 - WALK AREA,340 - GREAT SENECA CREEK ES REGULAR,,
0,1049,1,1049,DD55220056,0.000000000000000,,,,,,,,,,,,,,,,,,1ABB89A9-DEF8-489A-82E7-29037BA04666,PEDESTRIAN,Cross/Enter at Intersection,UNKNOWN,AT INTERSECTION MARKED CROSSWALK,NO PED. SIGNAL,UNKNOWN,,SUSPECTED MINOR INJURY,N/A,0.000000000000000,0.000000000000000,,5/15/2022,2022,On road,not serious/fatal,10:28:00,day,5,spring,not dart dash,pedestrian,,,weekend,Not county,No,0,South,West,1,,1,South,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",DD55220056,M,10/10/1999,22,Adult,19+,2022-05,,,,,,,,,,,,,1049,201 - WALK AREA,201 - MONTGOMERY HS REGULAR,,
0,1050,0,1050,EJ7893000W,0.000000000000000,,,,,,,,,,,,,,,,,,AC0FD610-C7CE-4182-9CD0-9945E865D30E,BICYCLIST,Walking/Cycling on Sidewalk,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,UNKNOWN,MIXED CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,5/12/2022,2022,On road,not serious/fatal,8:37:00,day,5,spring,not dart dash,small wheeled thing,,,weekday,County,No,2.8,North,West,3,,3,North,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",EJ7893000W,F,4/10/1990,32,Adult,19+,2022-05,,,,,,,,,,,,,1050,,,,
0,1051,0,1051,MCP3039005Y,0.000000000000000,,,,,,,,,,,,,,,,,,A18D68AF-E35A-4573-8603-43749067B9C2,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,OBEYED PED. SIGNAL,REFLECTIVE MATERIAL,,SUSPECTED MINOR INJURY,REFLECTIVE CLOTHING,0.000000000000000,0.000000000000000,,5/10/2022,2022,On road,not serious/fatal,22:00:00,night,5,spring,not dart dash,pedestrian,,,weekday,County,No,0.58,North,South,1,,3,South,0,FEET,LEVEL,No,OTHER VEHICLE,PEDESTRIAN,N/A,N/A,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP3039005Y,M,4/22/2018,4,Not adult,0 to 4,2022-05,,,,,,,,,,,,7270.000000000000000,1051,,,,
1,1052,1,1052,MCP30440058,0.000000000000000,,,,,,,,,,,,,,,,,,323A2E61-72AD-4D5A-80DB-965806551EC4,BICYCLIST,Cross/Enter at Intersection,N/A,ON ROADWAY AT CROSSWALK,N/A,LIGHT CLOTHING,,NO APPARENT INJURY,NONE,0.000000000000000,0.000000000000000,,5/10/2022,2022,On road,not serious/fatal,20:47:00,day,5,spring,not dart dash,small wheeled thing,,,weekday,County,No,3.64,East,North,0,OTHER,2,East,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP30440058,M,10/8/2008,13,Not adult,12 to 14,2022-05,Placemark,MoCo_SZ_Copy_Apr_23/MoCo_SZ_Copy_Apr_23,0,0,0.000000000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">
<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">
<td></td>
</tr>
<tr>
<td>
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">
<tr>
<td>OBJECTID_1</td>
<td>12</td>
</tr>
</table>
</td>
</tr>
</table>
</body><script type=""text/javascript"">
				function changeImage(attElement, nameElement) {
				document.getElementById('imageAttachment').src = attElement;
				document.getElementById('imageName').innerHTML = nameElement;}
			</script></html>
",100.000000000000000,13,7270.000000000000000,1052,334 - WALK AREA,334 - GREENCASTLE ES REGULAR,,
0,1053,2,1053,MCP3200005L,0.000000000000000,,,,,,,,,,,,,,,,,,EDA9CF4A-10DF-4D13-90E9-5844F2C73522,PEDESTRIAN,Other Working,ENTERING EXITING PARKED STANDING VEHICLE,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,MIXED CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,5/10/2022,2022,On road,not serious/fatal,13:45:00,day,5,spring,not dart dash,pedestrian,,,weekday,County,No,0.19,West,East,1,,1,East,50,FEET,LEVEL,No,FIXED OBJECT,PEDESTRIAN,MAILBOX,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP3200005L,M,4/20/1967,55,Adult,19+,2022-05,,,,,,,,,,,,,1053,220 - WALK AREA,220 - LUXMANOR ES REGULAR,,
0,1054,1,1054,MCP3019004S,0.000000000000000,,,,,,,,,,,,,,,,,,8F908C90-33F6-4379-BAE4-5602936A506C,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,OBEYED PED. SIGNAL,MIXED CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,5/9/2022,2022,On road,not serious/fatal,18:40:00,day,5,spring,not dart dash,pedestrian,,,weekday,County,No,2.04,North,North,1,,3,North,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP3019004S,F,1/4/1980,42,Adult,19+,2022-05,,,,,,,,,,,,,1054,406 - WALK AREA,406 - B-CC HS REGULAR,,
1,1055,2,1055,MCP32790016,0.000000000000000,,,,,,,,,,,,,,,,,,3897BA3A-91A1-45C8-9117-09D8E5E97CF3,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,NO PED. SIGNAL,LIGHT CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,5/9/2022,2022,On road,not serious/fatal,17:30:00,day,5,spring,not dart dash,pedestrian,,,weekday,County,No,0.73,East,North,0,RIGHT TURN LANE,2,East,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP32790016,F,7/26/1960,61,Adult,19+,2022-05,Placemark,MoCo_SZ_Copy_Apr_23/MoCo_SZ_Copy_Apr_23,0,0,0.000000000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">
<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">
<td></td>
</tr>
<tr>
<td>
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">
<tr>
<td>OBJECTID_1</td>
<td>64</td>
</tr>
</table>
</td>
</tr>
</table>
</body><script type=""text/javascript"">
				function changeImage(attElement, nameElement) {
				document.getElementById('imageAttachment').src = attElement;
				document.getElementById('imageName').innerHTML = nameElement;}
			</script></html>
",100.000000000000000,54,,1055,782 - WALK AREA,782 - WHEATON HS REGULAR,,
0,1056,2,1056,MCP2861005C,0.000000000000000,,,,,,,,,,,,,,,,,,04EE3EF5-0363-43B0-ADBE-3DE5915B8B76,BICYCLIST,Cross/Enter not at Intersection,DART DASH,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,LIGHT CLOTHING,,SUSPECTED SERIOUS INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,5/9/2022,2022,On road,serious/fatal,17:05:00,day,5,spring,dart dash,small wheeled thing,,,weekday,County,No,3.17,North,South,3,,3,South,1,FEET,LEVEL,No,BICYCLE,N/A,N/A,NON INTERSECTION,N/A,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2861005C,M,10/22/1989,32,Adult,19+,2022-05,,,,,,,,,,,,7270.000000000000000,1056,425 - WALK AREA SPED,425 - ASHBURTON ES REGULAR,,
0,1057,0,1057,EJ7873005Y,0.000000000000000,,,,,,,,,,,,,,,,,,830027DD-7944-4635-A6C9-AACF7857F7D9,PEDESTRIAN,Other,DART DASH,OTHER,NO PED. SIGNAL,DARK CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,5/9/2022,2022,Off road,not serious/fatal,14:00:00,day,5,spring,dart dash,pedestrian,,,weekday,Not county,Yes,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,N/A,N/A,,,,,,,EJ7873005Y,F,9/20/1995,26,Adult,19+,2022-05,,,,,,,,,,,,,1057,,,,
0,1058,1,1058,EJ7893000S,0.000000000000000,,,,,,,,,,,,,,,,,,89E170D1-4B6B-4634-B445-53C54128308D,PEDESTRIAN,Cross/Enter at Intersection,N/A,ON ROADWAY AT CROSSWALK,NO PED. SIGNAL,MIXED CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,5/9/2022,2022,On road,not serious/fatal,9:12:00,day,5,spring,not dart dash,pedestrian,,,weekday,Not county,No,0,,East,0,RIGHT TURN LANE,1,North,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",EJ7893000S,M,5/23/1931,91,Adult,19+,2022-05,,,,,,,,,,,,,1058,554 - WALK AREA,554 - GAITHERSBURG MS REGULAR,,
0,1059,1,1059,DD56450020,0.000000000000000,,,,,,,,,,,,,,,,,,4EC82E48-3F1E-4DCB-B302-62C566BCEDC0,PEDESTRIAN,Walking/Riding w/Traffic,UNKNOWN,ON ROADWAY AT CROSSWALK,UNKNOWN,MIXED CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,5/9/2022,2022,On road,not serious/fatal,5:30:00,night,5,spring,not dart dash,pedestrian,,,weekday,County,Yes,0.92,South,South,1,,1,North,50,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION RELATED,FOUR-WAY INTERSECTION,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",DD56450020,M,8/26/2006,15,Not adult,15 to 18,2022-05,,,,,,,,,,,,,1059,230 - WALK AREA,230 - ROCKVILLE HS REGULAR,,
0,1060,0,1060,MCP3305001N,0.000000000000000,,,,,,,,,,,,,,,,,,F60DE789-1ED8-4046-BDD4-7B2A53221E9B,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,5/8/2022,2022,On road,not serious/fatal,23:45:00,night,5,spring,not dart dash,pedestrian,,,weekend,County,Yes,0.26,East,South,2,,2,East,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP3305001N,F,5/30/2005,16,Not adult,15 to 18,2022-05,,,,,,,,,,,,,1060,,,,
0,1061,0,1061,MCP32150032,0.000000000000000,,,,,,,,,,,,,,,,,,1D549C0A-F682-47E0-8815-2D9C4A0A33EE,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,OBEYED PED. SIGNAL,MIXED CLOTHING,,NO APPARENT INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,5/8/2022,2022,On road,not serious/fatal,12:40:00,day,5,spring,not dart dash,small wheeled thing,,,weekend,Not county,Yes,0.02,North,North,2,,2,North,100,FEET,HILL UPHILL,No,BICYCLE,N/A,N/A,INTERSECTION RELATED,ROUNDABOUT,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP32150032,M,11/29/2014,7,Not adult,5 to 11,2022-05,,,,,,,,,,,,7270.000000000000000,1061,,,,
0,1062,0,1062,MCP2231006L,0.000000000000000,,,,,,,,,,,,,,,,,,7E05659A-DDCE-4382-B51B-399C9809081F,BICYCLIST,Cross/Enter at Intersection,FAILURE TO YIELD RIGHT OF WAY,ON ROADWAY AT CROSSWALK,OBEYED PED. SIGNAL,REFLECTIVE MATERIAL,,SUSPECTED MINOR INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,5/7/2022,2022,On road,not serious/fatal,14:08:00,day,5,spring,not dart dash,small wheeled thing,,,weekend,Not county,No,1.08,West,West,2,,2,West,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION,T-INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP2231006L,M,6/30/1999,22,Adult,19+,2022-05,,,,,,,,,,,,,1062,,,,
1,1063,1,1063,MCP2181004L,0.000000000000000,,,,,,,,,,,,,,,,,,79303E71-FB09-4962-A39A-ED2AEDB552F8,PEDESTRIAN,Cross/Enter not at Intersection,DART DASH,ON ROADWAY NOT AT CROSSWALK,N/A,MIXED CLOTHING,,FATAL INJURY,NONE,0.000000000000000,0.000000000000000,,5/6/2022,2022,On road,serious/fatal,11:21:00,day,5,spring,dart dash,pedestrian,,,weekday,County,No,1.049,North,North,1,,2,North,475,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2181004L,F,4/2/1938,84,Adult,19+,2022-05,Placemark,MoCo_SZ_Copy_Apr_23/MoCo_SZ_Copy_Apr_23,0,0,0.000000000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">
<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">
<td></td>
</tr>
<tr>
<td>
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">
<tr>
<td>OBJECTID_1</td>
<td>95</td>
</tr>
</table>
</td>
</tr>
</table>
</body><script type=""text/javascript"">
				function changeImage(attElement, nameElement) {
				document.getElementById('imageAttachment').src = attElement;
				document.getElementById('imageName').innerHTML = nameElement;}
			</script></html>
",100.000000000000000,85,,1063,424 - WALK AREA,424 - JOHNSON HS REGULAR,,
1,1064,2,1064,MCP21820030,0.000000000000000,,,,,,,,,,,,,,,,,,A5D26242-86EF-4A39-8996-9371877AEB60,PEDESTRIAN,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,OTHER,N/A,LIGHT CLOTHING,,NO APPARENT INJURY,N/A,0.000000000000000,0.000000000000000,,5/6/2022,2022,Off road,not serious/fatal,7:20:00,day,5,spring,not dart dash,pedestrian,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,N/A,N/A,,,,,,,MCP21820030,F,2/3/1997,25,Adult,19+,2022-05,Placemark,MoCo_SZ_Copy_Apr_23/MoCo_SZ_Copy_Apr_23,0,0,0.000000000000000,-1,0,,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">
<head>
<META http-equiv=""Content-Type"" content=""text/html"">
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">
</head>
<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">
<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">
<td></td>
</tr>
<tr>
<td>
<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">
<tr>
<td>OBJECTID_1</td>
<td>121</td>
</tr>
</table>
</td>
</tr>
</table>
</body><script type=""text/javascript"">
				function changeImage(attElement, nameElement) {
				document.getElementById('imageAttachment').src = attElement;
				document.getElementById('imageName').innerHTML = nameElement;}
			</script></html>
",100.000000000000000,111,,1064,428 - WALK AREA,428 - PYLE MS REGULAR,,
0,1065,0,1065,MCP2563001C,0.000000000000000,,,,,,,,,,,,,,,,,,C8DD5AFB-FE6D-4DDD-BE14-9CAE62BE3680,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,OBEYED PED. SIGNAL,DARK CLOTHING,,SUSPECTED SERIOUS INJURY,NONE,0.000000000000000,0.000000000000000,,5/5/2022,2022,On road,serious/fatal,21:54:00,night,5,spring,not dart dash,pedestrian,,,weekday,County,Yes,4.35,North,North,2,,3,North,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2563001C,M,3/1/2003,19,Adult,19+,2022-05,,,,,,,,,,,,,1065,,,,
0,1066,2,1066,MCP3246001F,0.000000000000000,,,,,,,,,,,,,,,,,,DDDD3956-29F0-4E9D-8077-1155303449E4,PEDESTRIAN,Cross/Enter at Intersection,OTHER,DRIVEWAY ACCESS MARKED CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,SUSPECTED MINOR INJURY,N/A,0.000000000000000,0.000000000000000,,5/4/2022,2022,On road,not serious/fatal,21:37:00,night,5,spring,not dart dash,pedestrian,,,weekday,County,No,0.21,North,West,0,OTHER,1,South,0.5,MILE,LEVEL,No,PEDESTRIAN,N/A,N/A,N/A,T-INTERSECTION,N/A,OTHER,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP3246001F,F,7/11/1999,22,Adult,19+,2022-05,,,,,,,,,,,,,1066,817 - WALK AREA,817 - GLENALLAN ES REGULAR,,
0,1067,0,1067,MCP32960014,0.000000000000000,,,,,,,,,,,,,,,,,,C6389EAD-6444-4571-B7B4-3D23E8F22A50,PEDESTRIAN,Push/Work on Vehicle,DISABLED VEHICLE RELATED,OTHER,N/A,N/A,,SUSPECTED SERIOUS INJURY,NONE,0.000000000000000,0.000000000000000,,5/3/2022,2022,Off road,serious/fatal,19:13:00,day,5,spring,not dart dash,pedestrian,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,PARKED VEHICLE,N/A,,,,,,,MCP32960014,M,9/21/1995,26,Adult,19+,2022-05,,,,,,,,,,,,7270.000000000000000,1067,,,,
0,1068,1,1068,MCP29190099,0.000000000000000,,,,,,,,,,,,,,,,,,D3037BAD-F845-493E-8E52-2348BBC0AC0D,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,N/A,,POSSIBLE INJURY,N/A,0.000000000000000,0.000000000000000,,4/30/2022,2022,On road,not serious/fatal,20:20:00,day,4,spring,not dart dash,pedestrian,,,weekend,County,No,5.54,East,West,2,,3,East,200,FEET,LEVEL,No,OTHER VEHICLE,PEDESTRIAN,N/A,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP29190099,M,2/28/1987,35,Adult,19+,2022-04,,,,,,,,,,,,,1068,775 - WALK AREA,775 - EASTERN MS REGULAR,,
0,1069,0,1069,MCP32740019,0.000000000000000,,,,,,,,,,,,,,,,,,21A4737C-7222-447F-83D2-946A3DB54578,PEDESTRIAN,Other,IN ROADWAY IMPROPERLY,OUTSIDE RIGHT OF WAY,NO PED. SIGNAL,MIXED CLOTHING,,SUSPECTED SERIOUS INJURY,N/A,0.000000000000000,0.000000000000000,,4/29/2022,2022,On road,serious/fatal,21:45:00,night,4,spring,not dart dash,pedestrian,,,weekday,County,No,15.02,East,West,2,,2,West,250,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP32740019,M,6/30/1977,44,Adult,19+,2022-04,,,,,,,,,,,,,1069,,,,
0,1070,0,1070,MCP31680049,0.000000000000000,,,,,,,,,,,,,,,,,,5773DC59-65C9-486D-9579-733397973A4B,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,SIDEWALK,NO PED. SIGNAL,DARK CLOTHING,,POSSIBLE INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,4/29/2022,2022,Off road,not serious/fatal,15:00:00,day,4,spring,not dart dash,small wheeled thing,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,BICYCLE,N/A,N/A,,,,,,,MCP31680049,F,7/6/1968,53,Adult,19+,2022-04,,,,,,,,,,,,,1070,,,,
0,1071,0,1071,MCP23480067,0.000000000000000,,,,,,,,,,,,,,,,,,D935AA95-550D-4A0D-BAC6-FD4DEA333B80,PEDESTRIAN,Cross/Enter not at Intersection,FAILURE TO OBEY TRAFFIC SIGNS SIGNALS OR OFFICER,ON ROADWAY AT CROSSWALK,DISOBEYED PED. SIGNAL,MIXED CLOTHING,,FATAL INJURY,NONE,0.000000000000000,0.000000000000000,,4/28/2022,2022,On road,serious/fatal,10:01:00,day,4,spring,not dart dash,pedestrian,,,weekday,County,No,1.17,West,West,1,,2,West,50,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP23480067,M,7/24/1947,74,Adult,19+,2022-04,,,,,,,,,,,,7270.000000000000000,1071,,,,
0,1072,0,1072,MCP3311000R,0.000000000000000,,,,,,,,,,,,,,,,,,5EED2D05-283F-48A4-9384-461406B6E8E2,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,DARK CLOTHING,,SUSPECTED SERIOUS INJURY,NONE,0.000000000000000,0.000000000000000,,4/27/2022,2022,On road,serious/fatal,20:45:00,day,4,spring,not dart dash,pedestrian,,,weekday,County,No,0.6,East,West,1,,2,East,300,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,N/A,T-INTERSECTION,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",MCP3311000R,M,8/19/1980,41,Adult,19+,2022-04,,,,,,,,,,,,,1072,,,,
